element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support	wave_peak	wave_base	wave_top	note	peak	base	top	depth	relative_depth	wave_base_fit	wave_top_fit	base_fit	top_fit	mu	sig	A	baseline	gamma	mu_err	fwhm	fwhm_kms	R	depth_fit	relative_depth_fit	integrated_flux	ewr	ew	ew_err	snr	mean_flux	mean_flux_continuum	diff_wavelength	rms	telluric_wave_peak	telluric_fwhm	telluric_R	telluric_depth	grouped	reference_for_group	discarded
Ni 1	6378.247	637.8247	-0.820	4.1540	33504.268	3.0	6.0970	49175.623	4.0	9.0	1.200	1.050	AO	2.45E+08	8.390	-4.870	825.283	-7.225	825.283	1.000	0.390	32.690	p	d	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	637.8240	637.8003	637.8520		47825	47819	47831	0.193	0.082	637.8003	637.8520	47819	47831	637.8258	0.0067	-0.1926	1.000	9999.0000	0.0071	0.0157	7.3719	40667	0.193	0.191	0.0032	-5.30	32.1	4.4	118.5	0.958	1.000	0.0400	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6380.743	638.0743	-1.375	4.1860	33762.366	2.0	6.1290	49433.721	2.0	5.0	0.680	0.680	AO	7.59E+07	7.880	-6.030	380.250	-7.556	380.250	1.000	0.510	47.590	d	p	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	638.0730	638.0461	638.1064		47883	47876	47890	0.306	0.195	638.0461	638.1064	47876	47890	638.0749	0.0067	-0.3137	1.000	9999.0000	0.0051	0.0157	7.3987	40519	0.314	0.313	0.0053	-5.08	52.6	4.3	117.8	0.931	1.000	0.0401	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6408.017	640.8017	-1.005	3.6860	29729.596	1.0	5.6210	45336.421	2.0	5.0	2.490	1.500	GA	1.17E+08	8.070	-5.420	-7.540	-7.540	-7.540	1.000	0.660	95.000	p	s	F	0	1	26.0	26.000000	26.00	BKK+GESHRL	T	T	T	T	T	T	640.8010	640.7676	640.8304		48525	48517	48532	0.499	0.388	640.7676	640.8304	48517	48532	640.8025	0.0075	-0.5068	1.000	9999.0000	0.0041	0.0177	8.2667	36265	0.507	0.477	0.0095	-4.83	95.3	3.4	155.1	0.871	1.000	0.0450	0.028	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6414.581	641.4581	-1.160	4.1540	33504.268	3.0	6.0860	49086.901	4.0	9.0	1.200	1.330	AO	2.63E+08	8.420	-5.460	721.249	-7.278	721.249	1.000	0.250	18.800	p	s	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	641.4580	641.4388	641.4761		48683	48678	48687	0.118	0.007	641.4388	641.4761	48678	48687	641.4597	0.0067	-0.1155	1.000	9999.0000	0.0156	0.0157	7.3196	40958	0.115	0.113	0.0019	-5.52	19.2	3.1	175.1	0.939	1.000	0.0399	0.010	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6424.851	642.4851	-1.355	4.1670	33609.120	2.0	6.0970	49175.623	1.0	3.0	0.970	1.000	GA	2.40E+08	8.380	-4.030	-7.510	-7.510	-7.510	1.000	0.180	12.810	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	642.4850	642.4631	642.4999		48932	48926	48935	0.069	-0.042	642.4631	642.4999	48926	48935	642.4858	0.0067	-0.0721	1.000	9999.0000	0.0138	0.0158	7.3706	40674	0.072	0.069	0.0012	-5.72	12.1	2.8	199.9	0.983	1.000	0.0402	0.002	0.0000	0.0000	0	0.000	False	False	False
Fe 2	6432.676	643.2676	-3.570	2.8910	23317.488	2.5	4.8180	38859.790	2.5	6.0	2.000	1.650	AO	2.95E+08	8.470	-6.530	169.204	-7.899	169.204	1.000	0.470	42.150	s	p	F	0	2	26.1	26.000000	26.01	2009A&A...	T	T	T	T	T	T	643.2670	643.2397	643.2885		49123	49116	49128	0.263	0.153	643.2397	643.2885	49116	49128	643.2685	0.0064	-0.2637	1.000	9999.0000	0.0073	0.0151	7.0285	42654	0.264	0.262	0.0042	-5.18	42.3	2.4	205.8	0.942	1.000	0.0384	0.004	0.0000	0.0000	0	0.000	False	False	False
Fe 2	6456.380	645.6380	-2.185	3.9030	31479.819	3.5	5.8230	46965.662	2.5	6.0	1.410	1.590	AO	3.16E+08	8.500	-6.530	185.276	-7.873	185.276	1.000	0.550	60.330	s	p	F	0	2	26.1	26.000000	26.01	RU	T	T	T	T	T	T	645.6370	645.6119	645.6674		49714	49707	49721	0.386	0.275	645.6119	645.6674	49707	49721	645.6390	0.0065	-0.3869	1.000	9999.0000	0.0042	0.0154	7.1375	42003	0.387	0.379	0.0063	-5.01	63.3	2.8	167.4	0.911	1.000	0.0392	0.010	0.0000	0.0000	0	0.000	False	False	False
Ca 2	6456.875	645.6875	0.412	8.4380	68057.058	6.5	10.3580	83542.903	8.5	18.0	1.140	0.890	GA	3.85E+08	8.586	-4.311	-7.377	-7.377	-7.377	1.000	0.130	14.190	d	f	F	0	2	20.1	20.000000	20.01	GESOP	T	T	T	T	T	T	645.6860	645.6674	645.7028		49726	49721	49730	0.080	-0.031	645.6674	645.7028	49721	49730	645.6881	0.0080	-0.0801	1.000	9999.0000	0.0150	0.0188	8.7281	34348	0.080	0.067	0.0016	-5.61	16.0	4.0	166.1	0.947	1.000	0.0479	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6469.192	646.9192	-0.730	4.8350	38996.906	1.0	6.7510	54450.487	1.0	3.0	0.490	1.470	AO	2.51E+08	8.400	-4.760	982.286	-7.150	982.286	1.000	0.500	53.020	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	646.9170	646.8842	646.9426		50040	50031	50046	0.345	0.234	646.8842	646.9426	50031	50046	646.9195	0.0067	-0.3434	1.000	9999.0000	0.0054	0.0158	7.3030	41051	0.343	0.336	0.0058	-5.05	57.6	3.3	150.6	0.916	1.000	0.0402	0.011	0.0000	0.0000	0	0.000	False	False	False
Ca 1	6499.650	649.9650	-0.818	2.5230	20349.368	2.0	4.4300	35730.359	2.0	5.0	1.160	0.750	AO	4.37E+07	7.640	-6.072	364.239	-7.571	364.239	1.000	0.610	84.290	s	p	F	0	1	20.0	20.000000	20.00	SR	T	T	T	T	T	T	649.9630	649.9406	650.0004		50837	50831	50847	0.478	0.367	649.9406	650.0004	50831	50847	649.9657	0.0065	-0.5222	1.000	9999.0000	0.0031	0.0154	7.1061	42188	0.522	0.519	0.0086	-4.88	85.6	4.0	111.3	0.885	1.000	0.0393	0.008	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6569.214	656.9214	-0.380	4.7330	38174.218	3.0	6.6200	53393.900	4.0	9.0	1.320	1.250	AO	2.57E+08	8.410	-4.710	835.271	-7.218	835.271	1.000	0.580	79.870	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	656.9200	656.8774	656.9482		52724	52714	52730	0.436	0.325	656.8774	656.9482	52714	52730	656.9224	0.0080	-0.4336	1.000	9999.0000	0.0051	0.0187	8.5496	35065	0.434	0.370	0.0086	-4.88	86.5	15.0	38.4	0.859	1.000	0.0477	0.056	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6580.213	658.0213	-1.261	4.4190	35641.640	3.0	6.3020	50829.059	3.0	7.0	1.010	1.100	GA	1.66E+08	8.220	-4.580	-7.500	-7.500	-7.500	1.000	0.130	9.620	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	658.0200	658.0093	658.0444		52974	52971	52979	0.064	-0.047	658.0093	658.0444	52971	52979	658.0228	0.0068	-0.0641	1.000	9999.0000	0.0196	0.0160	7.2900	41124	0.064	0.058	0.0011	-5.78	10.9	10.2	55.5	0.982	1.000	0.0408	0.004	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6581.209	658.1209	-4.679	1.4850	11977.333	4.0	3.3680	27164.752	4.0	9.0	1.250	1.360	AO	1.78E+07	7.250	-6.150	254.245	-7.730	254.245	1.000	0.280	19.910	s	p	F	0	1	26.0	26.000000	26.00	BKK	T	T	T	T	T	T	658.1190	658.1058	658.1537		52997	52993	53004	0.124	0.013	658.1058	658.1537	52993	53004	658.1211	0.0070	-0.1284	1.000	9999.0000	0.0091	0.0164	7.4599	40187	0.128	0.122	0.0022	-5.47	22.4	9.8	57.3	0.959	1.000	0.0417	0.008	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6586.310	658.6310	-2.780	1.9510	15735.876	1.0	3.8330	30915.230	1.0	3.0	1.500	0.550	AO	5.25E+07	7.720	-6.140	293.318	-7.681	293.318	1.000	0.490	41.120	s	p	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	658.6300	658.6075	658.6553		53114	53108	53119	0.253	0.142	658.6075	658.6553	53108	53119	658.6317	0.0065	-0.2615	1.000	9999.0000	0.0063	0.0154	7.0126	42750	0.261	0.259	0.0043	-5.19	42.9	7.6	66.6	0.935	1.000	0.0393	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6591.313	659.1313	-2.081	4.5930	37045.043	4.0	6.4740	52216.332	3.0	7.0	1.250	1.320	AO	1.66E+08	8.220	-5.750	276.262	-7.697	276.262	1.000	0.120	8.420	d	p	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	659.1300	659.1110	659.1542		53229	53224	53234	0.065	-0.046	659.1110	659.1542	53224	53234	659.1317	0.0056	-0.0656	1.000	9999.0000	0.0121	0.0131	5.9681	50233	0.066	0.064	0.0009	-5.86	9.2	6.3	72.8	0.986	1.000	0.0334	0.002	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6592.507	659.2507	-0.975	4.2360	34165.645	2.0	6.1160	49328.869	2.0	5.0	1.190	1.000	GA	2.09E+08	8.320	-4.540	-7.500	-7.500	-7.500	1.000	0.290	22.670	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	659.2500	659.2235	659.2667		53257	53250	53260	0.127	0.016	659.2235	659.2667	53250	53260	659.2521	0.0072	-0.1293	1.000	9999.0000	0.0101	0.0170	7.7113	38877	0.129	0.128	0.0023	-5.45	23.3	8.1	73.3	0.890	1.000	0.0432	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6597.559	659.7559	-0.970	4.7960	38682.349	2.0	6.6740	53829.439	3.0	7.0	1.150	1.110	AO	2.51E+08	8.400	-4.690	893.276	-7.190	893.276	1.000	0.430	41.560	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	659.7540	659.7280	659.7797		53374	53367	53379	0.262	0.151	659.7280	659.7797	53367	53379	659.7566	0.0063	-0.2697	1.000	9999.0000	0.0058	0.0148	6.7146	44648	0.270	0.264	0.0042	-5.19	42.4	6.3	75.7	0.946	1.000	0.0377	0.003	0.0000	0.0000	0	0.000	False	False	False
Sc 2	6604.601	660.4601	-1.309	1.3570	10944.943	2.0	3.2340	26083.969	2.0	5.0	1.000	1.000	GA	1.51E+08	8.180	-6.560	-7.850	-7.850	-7.850	1.000	0.410	34.950	d	p	F	0	2	21.1	21.000000	21.01	LD	T	T	T	T	T	T	660.4570	660.4351	660.4821		53538	53532	53543	0.217	0.106	660.4351	660.4821	53532	53543	660.4594	0.0061	-0.2226	1.000	9999.0000	0.0063	0.0144	6.5183	45993	0.223	0.217	0.0034	-5.29	34.0	6.1	78.0	0.955	1.000	0.0366	0.003	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6609.110	660.9110	-2.691	2.5590	20639.727	4.0	4.4350	35770.687	4.0	9.0	1.240	1.100	AO	9.77E+07	7.990	-6.080	335.245	-7.610	335.245	1.000	0.590	62.550	s	p	F	0	1	26.0	26.000000	26.00	GESB82d+BW	T	T	T	T	T	T	660.9100	660.8823	660.9417		53644	53637	53651	0.400	0.289	660.8823	660.9417	53637	53651	660.9119	0.0066	-0.3995	1.000	9999.0000	0.0039	0.0155	7.0084	42776	0.400	0.396	0.0066	-5.00	65.7	5.8	81.4	0.913	1.000	0.0394	0.010	0.0000	0.0000	0	0.000	False	False	False
Y 2	6613.732	661.3732	-0.830	1.7480	14098.571	2.0	3.6220	29213.400	3.0	7.0	1.410	1.330	GA	2.95E+08	8.470	-6.360	-7.760	-7.760	-7.760	1.000	0.160	10.010	d	p	F	0	2	39.1	39.000000	39.01	BBEHL	T	T	T	T	T	T	661.3780	661.3610	661.4033		53755	53750	53760	0.048	-0.062	661.3610	661.4033	53750	53760	661.3796	0.0084	-0.0525	1.000	9999.0000	0.0182	0.0197	8.9363	33548	0.053	0.047	0.0011	-5.78	11.0	8.0	87.7	0.983	1.000	0.0502	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6625.021	662.5022	-5.336	1.0110	8154.265	1.0	2.8820	23244.898	1.0	3.0	-0.010	1.550	GA	1.15E+04	4.060	-6.210	-7.830	-7.830	-7.830	1.000	0.210	14.330	s	p	F	0	1	26.0	26.000000	26.00	GESB86	T	T	T	T	T	T	662.5010	662.4865	662.5283		54022	54018	54028	0.104	-0.007	662.4865	662.5283	54018	54028	662.5026	0.0058	-0.1031	1.000	9999.0000	0.0097	0.0137	6.1950	48392	0.103	0.098	0.0015	-5.64	15.0	4.1	117.0	0.976	1.000	0.0349	0.006	0.0000	0.0000	0	0.000	False	False	False
Cr 1	6630.010	663.0010	-3.560	1.0300	8307.510	4.0	2.9000	23390.078	3.0	7.0	1.500	1.920	AO	3.47E+07	7.540	-6.120	285.269	-7.684	285.269	1.000	0.090	6.390	s	p	F	0	1	24.0	24.000000	24.00	MFW	T	T	T	T	T	T	662.9980	662.9777	663.0316		54141	54136	54149	0.038	-0.073	662.9777	663.0316	54136	54149	663.0019	0.0069	-0.0454	1.000	9999.0000	0.0142	0.0164	7.3989	40518	0.045	0.042	0.0008	-5.92	7.9	4.2	136.7	0.988	1.000	0.0417	0.002	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6633.749	663.3749	-0.799	4.5590	36770.815	3.0	6.4270	51837.252	3.0	7.0	1.660	1.660	AO	2.69E+08	8.430	-5.230	876.274	-7.198	876.274	1.000	0.540	64.450	p	d	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	663.3730	663.3588	663.3959		54232	54228	54237	0.397	0.286	663.3588	663.3959	54228	54237	663.3757	0.0068	-0.3972	1.000	9999.0000	0.0065	0.0159	7.1955	41664	0.397	0.353	0.0067	-4.99	67.3	3.4	149.0	0.846	1.000	0.0406	0.020	0.0000	0.0000	0	0.000	False	False	False
Cr 1	6661.075	666.1075	-0.113	4.1930	33818.825	4.0	6.0540	48828.803	4.0	9.0	1.500	1.460	AO	7.41E+07	7.870	-4.980	886.240	-7.186	886.240	1.000	0.170	13.760	d	f	F	0	1	24.0	24.000000	24.00	K10	T	T	T	T	T	T	666.1060	666.0874	666.1236		54904	54899	54908	0.087	-0.024	666.0874	666.1236	54899	54908	666.1084	0.0066	-0.0871	1.000	9999.0000	0.0142	0.0156	7.0194	42709	0.087	0.077	0.0014	-5.66	14.5	3.6	153.4	0.968	1.000	0.0397	0.007	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6661.324	666.1324	-1.492	4.2360	34165.645	2.0	6.0970	49175.623	1.0	3.0	1.190	1.000	AO	2.14E+08	8.330	-4.030	822.282	-7.227	822.282	1.000	0.120	8.680	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	666.1310	666.1236	666.1515		54910	54908	54915	0.052	-0.059	666.1236	666.1515	54908	54915	666.1332	0.0072	-0.0516	1.000	9999.0000	0.0201	0.0168	7.5804	39548	0.052	0.044	0.0009	-5.86	9.3	3.9	153.3	0.970	1.000	0.0429	0.003	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6663.231	666.3231	-1.200	4.5590	36770.815	3.0	6.4190	51772.728	3.0	7.0	1.660	1.490	GA	2.75E+08	8.440	-5.340	-7.530	-7.530	-7.530	1.000	0.430	39.730	d	f	F	0	1	26.0	26.000000	26.00	2014MNRAS.	T	T	T	T	T	T	666.3230	666.3032	666.3313		54958	54953	54960	0.226	0.115	666.3032	666.3313	54953	54960	666.3249	0.0075	-0.2265	1.000	9999.0000	0.0102	0.0176	7.9025	37937	0.227	0.208	0.0042	-5.20	42.4	4.0	148.7	0.859	1.000	0.0448	0.009	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6699.141	669.9141	-2.101	4.5930	37045.043	4.0	6.4430	51966.299	3.0	7.0	1.250	1.310	AO	1.23E+08	8.090	-5.630	297.273	-7.667	297.273	1.000	0.120	8.150	d	p	F	0	1	26.0	26.000000	26.00	BK	T	T	T	T	T	T	669.9130	669.8963	669.9306		55879	55874	55883	0.056	-0.055	669.8963	669.9306	55874	55883	669.9148	0.0066	-0.0552	1.000	9999.0000	0.0139	0.0155	6.9314	43251	0.055	0.052	0.0009	-5.87	9.1	2.7	200.4	0.983	1.000	0.0395	0.002	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6703.566	670.3566	-3.060	2.7590	22252.836	3.0	4.6080	37166.025	3.0	7.0	0.760	1.090	AO	1.20E+08	8.080	-6.280	320.264	-7.633	320.264	1.000	0.420	34.790	s	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	670.3550	670.3218	670.3749		55995	55986	56000	0.242	0.131	670.3218	670.3749	55986	56000	670.3576	0.0058	-0.2556	1.000	9999.0000	0.0051	0.0136	6.0965	49175	0.256	0.254	0.0037	-5.26	37.1	2.3	194.1	0.942	1.000	0.0347	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6707.431	670.7431	-2.200	4.6080	37166.025	3.0	6.4560	52071.151	2.0	5.0	1.090	1.810	GA	2.00E+08	8.300	-4.470	-7.480	-7.480	-7.480	1.000	0.090	6.480	p	d	F	0	1	26.0	26.000000	26.00	Astrophysi	T	T	T	T	T	T	670.7420	670.7261	670.7676		56098	56093	56104	0.044	-0.067	670.7261	670.7676	56093	56104	670.7437	0.0063	-0.0452	1.000	9999.0000	0.0153	0.0149	6.6632	44992	0.045	0.044	0.0007	-5.97	7.2	2.8	187.1	0.986	1.000	0.0380	0.004	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6715.382	671.5382	-1.540	4.6080	37166.025	3.0	6.4530	52046.956	2.0	5.0	1.090	1.570	AO	2.14E+08	8.330	-5.570	777.208	-7.237	777.208	1.000	0.280	23.340	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	671.5360	671.5021	671.5655		56310	56300	56317	0.171	0.060	671.5021	671.5655	56300	56317	671.5391	0.0063	-0.1703	1.000	9999.0000	0.0060	0.0149	6.6677	44962	0.170	0.167	0.0027	-5.39	27.1	3.0	170.8	0.959	1.000	0.0381	0.009	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6716.236	671.6236	-1.836	4.5800	36940.191	2.0	6.4260	51829.187	3.0	7.0	0.670	0.800	AO	6.61E+07	7.820	-5.370	274.260	-7.700	274.260	1.000	0.190	14.090	d	p	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	671.6220	671.5917	671.6437		56333	56324	56338	0.104	-0.007	671.5917	671.6437	56324	56338	671.6239	0.0065	-0.1047	1.000	9999.0000	0.0079	0.0152	6.8042	44060	0.105	0.099	0.0017	-5.60	17.0	3.1	169.9	0.972	1.000	0.0388	0.008	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6726.666	672.6666	-1.133	4.6070	37157.960	2.0	6.4500	52022.757	1.0	3.0	1.840	2.430	GA	2.29E+08	8.360	-4.690	-7.520	-7.520	-7.520	1.000	0.440	41.150	p	d	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	672.6650	672.6414	672.6965		56615	56608	56623	0.294	0.184	672.6414	672.6965	56608	56623	672.6670	0.0062	-0.2933	1.000	9999.0000	0.0045	0.0147	6.5529	45749	0.293	0.290	0.0046	-5.17	45.9	3.1	152.1	0.939	1.000	0.0375	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6752.707	675.2707	-1.204	4.6380	37407.993	1.0	6.4740	52216.332	1.0	3.0	2.500	1.420	AO	2.63E+08	8.420	-5.470	778.274	-7.249	778.274	1.000	0.400	37.230	d	f	F	0	1	26.0	26.000000	26.00	BK	T	T	T	T	T	T	675.2690	675.2460	675.2969		57336	57331	57342	0.194	0.083	675.2460	675.2969	57331	57342	675.2718	0.0075	-0.2080	1.000	9999.0000	0.0079	0.0177	7.8396	38241	0.208	0.195	0.0039	-5.24	39.1	4.3	136.9	0.950	1.000	0.0450	0.009	0.0000	0.0000	0	0.000	False	False	False
S 1	6757.150	675.7150	-0.240	7.8700	63475.830	3.0	9.7040	78268.043	4.0	9.0	1.670	1.500	GA	3.98E+07	7.600	-4.520	-7.160	-7.160	-7.160	1.000	0.130	15.570	p	d	F	0	1	16.0	16.000000	16.00	2006JPhB..	T	T	T	T	T	T	675.7150	675.6942	675.7495		57433	57428	57440	0.073	-0.038	675.6942	675.7495	57428	57440	675.7160	0.0115	-0.0710	1.000	9999.0000	0.0156	0.0271	12.0312	24918	0.071	0.065	0.0020	-5.52	20.5	7.0	136.6	0.976	1.000	0.0691	0.005	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6767.772	676.7772	-2.140	1.8260	14727.683	0.0	3.6580	29503.760	1.0	3.0	0.000	1.430	GA	1.29E+08	8.110	-6.120	-7.760	-7.760	-7.760	1.000	0.640	79.020	d	p	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	676.7760	676.7448	676.8224		57664	57657	57674	0.443	0.332	676.7448	676.8224	57657	57674	676.7784	0.0072	-0.4556	1.000	9999.0000	0.0042	0.0169	7.4991	39977	0.456	0.455	0.0082	-4.92	82.1	3.5	143.4	0.898	1.000	0.0431	0.009	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6786.858	678.6858	-1.970	4.1910	33802.695	2.0	6.0170	48530.380	3.0	7.0	1.500	1.110	AO	2.51E+08	8.400	-5.290	962.248	-7.152	962.248	1.000	0.270	22.580	p	s	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	678.6840	678.6620	678.7112		58086	58081	58092	0.155	0.044	678.6620	678.7112	58081	58092	678.6863	0.0066	-0.1604	1.000	9999.0000	0.0089	0.0157	6.9160	43348	0.160	0.153	0.0027	-5.40	26.7	3.0	175.7	0.958	1.000	0.0399	0.007	0.0000	0.0000	0	0.000	False	False	False
