wave_peak,wave_base,wave_top,chisq,rchisq,wchisq,rwchisq,rms
502.8126,502.7929999980422,502.86299999804055,1.0340111805158834,0.015907864315628975,115.66439432863265,1.7794522204405023,0.12067948356595182
502.9618,502.9329999980389,503.013999998037,0.2264683344467727,0.002979846505878588,22.11326119079957,0.2909639630368364,0.05255291577703334
503.0778,503.04099999803634,503.14299999803393,1.4171548773679412,0.014609844096576714,164.99236963270874,1.7009522642547292,0.11729784830577447
503.1914,503.14299999803393,503.21799999803216,0.012448259240877344,0.00017783227486967634,1.1617580046282567,0.01659654292326081,0.012798159428151617
503.6922,503.6729999980214,503.7119999980205,0.08517460119851511,0.0025051353293680913,8.222268560406844,0.24183142824726012,0.046145043395394894
503.9957,503.9689999980144,504.0439999980126,0.45687608123621326,0.0065268011605173325,47.004085531571825,0.6714869361653117,0.07753404016744526
504.2186,504.2019999980089,504.24499999800787,0.48240656409407134,0.01269490958142293,50.70554693894799,1.3343564983933682,0.10470809685784825
504.3584,504.32699999800593,504.3919999980044,0.04046566709030811,0.0006744277848384685,3.7477169456693584,0.06246194909448931,0.024761182686515025
504.4211,504.3919999980044,504.4759999980024,0.023590997320053948,0.0002986202192411892,2.48592524447432,0.03146740815790278,0.016659566169075685
504.8436,504.8229999979942,504.8649999979932,0.555694064449687,0.01501875849864019,58.85253525272417,1.590609060884437,0.11367989170429263
505.4642,505.43899999797964,505.4999999979782,0.030182516168063316,0.0005389735030011306,2.8766599547510414,0.051368927763411454,0.022063879461786565
506.5985,506.5619999979531,506.62199999795166,0.035847234978482884,0.0006517679086996888,3.341511821576797,0.0607547603923054,0.024241691149983632
506.7713,506.74999999794863,506.81699999794705,0.012431033840745344,0.00020050054581847329,1.1675708854087274,0.018831788474334313,0.013520699729948578
506.909,506.84299999794644,506.95999999794367,2.08415503689113,0.018608527115099378,256.24536863852336,2.2879050771296727,0.13289970211069427
507.6264,507.5889999979288,507.6809999979266,0.03227387992355924,0.00037096413705240506,3.1089375747833854,0.03573491465268259,0.018628767187336682
507.9223,507.9099999979212,507.94999999792026,0.0782865085760031,0.0022367573878858027,9.496109241751903,0.27131740690719724,0.04369699118290755
507.974,507.94999999792026,508.01799999791865,1.5566860317147928,0.024709302090710997,179.64543007948885,2.8515147631664894,0.15020208762297993
508.3338,508.2829999979124,508.3629999979105,1.826605351935884,0.024354738025811788,221.74688098411917,2.956625079788256,0.1501688494902759
