element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support	wave_peak	wave_base	wave_top	note	peak	base	top	depth	relative_depth	wave_base_fit	wave_top_fit	base_fit	top_fit	mu	sig	A	baseline	gamma	mu_err	fwhm	fwhm_kms	R	depth_fit	relative_depth_fit	integrated_flux	ewr	ew	ew_err	snr	mean_flux	mean_flux_continuum	diff_wavelength	rms	telluric_wave_peak	telluric_fwhm	telluric_R	telluric_depth	grouped	reference_for_group	discarded
Fe 1	5243.776	524.3776	-1.050	4.2560	34326.956	3.0	6.6200	53393.900	4.0	9.0	1.240	1.250	AO	2.40E+08	8.380	-4.710	842.278	-7.215	842.278	1.000	0.660	61.080	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	524.3780	524.3590	524.4100		224379	224359	224410	0.482	0.414	524.3590	524.4100	224359	224410	524.3776	0.0049	-0.5006	1.000	9999.0000	0.0011	0.0116	6.6084	45365	0.501	0.499	0.0062	-4.93	61.6	2.7	124.2	0.884	1.000	0.0295	0.010	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5245.715	524.5715	-1.476	5.0860	41021.357	2.0	7.4490	60080.236	3.0	7.0	1.000	1.300	GA	6.31E+08	8.800	-4.130	-7.120	-7.120	-7.120	1.000	0.160	10.490	p	d	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	524.5720	524.5670	524.5890		224573	224567	224589	0.062	-0.006	524.5670	524.5890	224567	224589	524.5712	0.0062	-0.0627	1.000	9999.0000	0.0071	0.0147	8.4085	35654	0.063	0.057	0.0010	-5.73	9.8	4.2	124.2	0.973	1.000	0.0375	0.003	0.0000	0.0000	0	0.000	False	False	False
Cr 2	5246.768	524.6768	-2.466	3.7140	29955.430	0.5	6.0760	49006.247	1.5	4.0	2.690	1.800	AO	2.09E+08	8.320	-6.490	186.227	-7.862	186.227	1.000	0.250	15.050	s	p	F	0	2	24.1	24.000000	24.01	PGBH	T	T	T	T	T	T	524.6770	524.6660	524.6900		224678	224666	224690	0.137	0.069	524.6660	524.6900	224666	224690	524.6769	0.0046	-0.1405	1.000	9999.0000	0.0034	0.0109	6.2347	48084	0.140	0.130	0.0016	-5.51	16.3	3.1	124.2	0.901	1.000	0.0278	0.007	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5249.105	524.9105	-1.380	4.4730	36077.179	3.0	6.8350	55127.994	3.0	7.0	0.790	1.070	AO	1.35E+08	8.130	-5.060	1114.289	-7.096	1114.289	1.000	0.470	34.050	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	524.9100	524.8800	524.9280		224911	224880	224928	0.273	0.204	524.8800	524.9280	224880	224928	524.9097	0.0057	-0.2717	1.000	9999.0000	0.0016	0.0133	7.6045	39423	0.272	0.270	0.0039	-5.13	38.5	3.5	124.2	0.926	1.000	0.0339	0.026	0.0000	0.0000	0	0.000	False	False	False
Cr 2	5249.437	524.9437	-2.489	3.7580	30310.314	1.5	6.1190	49353.063	2.5	6.0	1.760	1.630	AO	2.14E+08	8.330	-6.490	187.225	-7.859	187.225	1.000	0.230	13.420	s	p	F	0	2	24.1	24.000000	24.01	PGBH	T	T	T	T	T	T	524.9430	524.9280	524.9500		224944	224928	224950	0.105	0.037	524.9280	524.9500	224928	224950	524.9436	0.0054	-0.1052	1.000	9999.0000	0.0048	0.0128	7.3278	40912	0.105	0.097	0.0014	-5.56	14.4	3.6	124.2	0.923	1.000	0.0327	0.004	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5253.021	525.3021	-3.840	2.2790	18381.375	2.0	4.6380	37407.993	1.0	3.0	1.510	2.500	AO	1.66E+08	8.220	-6.070	368.253	-7.570	368.253	1.000	0.330	18.980	s	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	525.3020	525.2860	525.3150		225303	225286	225315	0.174	0.105	525.2860	525.3150	225286	225315	525.3020	0.0042	-0.1797	1.000	9999.0000	0.0024	0.0099	5.6298	53251	0.180	0.177	0.0019	-5.44	18.9	2.7	124.2	0.957	1.000	0.0251	0.003	0.0000	0.0000	0	0.000	False	False	False
Co 1	5254.648	525.4648	-0.239	3.9710	32028.275	3.5	6.3300	51054.893	3.5	8.0	1.400	1.400	GA	1.78E+08	8.250	-4.500	-7.510	-7.510	-7.510	1.000	0.150	8.120	p	d	F	0	1	27.0	27.000000	27.00	K08	T	T	T	T	T	T	525.4650	525.4370	525.4730		225466	225437	225473	0.053	-0.015	525.4370	525.4730	225437	225473	525.4648	0.0057	-0.0535	1.000	9999.0000	0.0050	0.0135	7.7131	38868	0.053	0.051	0.0008	-5.83	7.7	4.0	124.2	0.867	1.000	0.0344	0.006	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5255.114	525.5114	-0.100	3.4640	27939.044	4.0	5.8220	46957.597	5.0	11.0	1.760	1.610	GA	2.95E+08	8.470	-5.150	-7.540	-7.540	-7.540	1.000	0.530	38.440	d	f	F	0	1	24.0	24.000000	24.00	SLS	T	T	T	T	T	T	525.5110	525.5050	525.5210		225512	225505	225521	0.316	0.247	525.5050	525.5210	225505	225521	525.5105	0.0058	-0.3171	1.000	9999.0000	0.0028	0.0137	7.8420	38229	0.317	0.225	0.0046	-5.05	46.4	3.7	124.2	0.748	1.000	0.0350	0.013	0.0000	0.0000	0	0.000	False	False	False
Fe 2	5256.932	525.6932	-4.182	2.8910	23317.488	2.5	5.2490	42336.041	2.5	6.0	2.000	1.300	AO	3.47E+08	8.540	-6.530	174.210	-7.888	174.210	1.000	0.300	17.500	s	p	F	0	2	26.1	26.000000	26.01	RU	T	T	T	T	T	T	525.6930	525.6770	525.7200		225694	225677	225720	0.167	0.099	525.6770	525.7200	225677	225720	525.6933	0.0048	-0.1694	1.000	9999.0000	0.0026	0.0113	6.4329	46603	0.169	0.165	0.0020	-5.41	20.3	3.1	124.2	0.963	1.000	0.0287	0.008	0.0000	0.0000	0	0.000	False	False	False
Ca 1	5261.704	526.1704	-0.579	2.5210	20333.236	1.0	4.8770	39335.657	1.0	3.0	0.500	1.500	AO	8.00E+07	7.903	-5.756	421.260	-7.512	421.260	1.000	0.740	93.340	s	p	F	0	1	20.0	20.000000	20.00	SR	T	T	T	T	T	T	526.1700	526.1360	526.1960		226171	226136	226196	0.667	0.598	526.1360	526.1960	226136	226196	526.1702	0.0059	-0.6703	1.000	9999.0000	0.0010	0.0139	7.9118	37892	0.670	0.664	0.0099	-4.73	99.1	3.0	124.2	0.844	1.000	0.0354	0.020	0.0000	0.0000	0	0.000	False	False	False
Fe 2	5264.802	526.4802	-3.130	3.2300	26051.707	2.5	5.5850	45046.064	1.5	4.0	0.570	1.150	AO	3.63E+08	8.560	-6.530	186.300	-7.875	186.300	1.000	0.590	45.430	s	p	F	0	2	26.1	26.000000	26.01	2009A&A...	T	T	T	T	T	T	526.4800	526.4610	526.4990		226481	226461	226499	0.386	0.318	526.4610	526.4990	226461	226499	526.4803	0.0048	-0.3916	1.000	9999.0000	0.0016	0.0112	6.3952	46878	0.392	0.382	0.0047	-5.05	46.8	2.8	124.2	0.905	1.000	0.0286	0.009	0.0000	0.0000	0	0.000	False	False	False
Ca 1	5265.556	526.5556	-0.113	2.5230	20349.368	2.0	4.8770	39335.657	1.0	3.0	1.160	1.500	AO	8.00E+07	7.903	-5.755	421.260	-7.512	421.260	1.000	0.780	127.130	s	p	F	0	1	20.0	20.000000	20.00	SR+Sm	T	T	T	T	T	T	526.5550	526.5320	526.5640		226556	226532	226564	0.746	0.678	526.5320	526.5640	226532	226564	526.5555	0.0069	-0.7451	1.000	9999.0000	0.0014	0.0162	9.2374	32454	0.745	0.692	0.0129	-4.61	128.7	3.6	124.2	0.681	1.000	0.0413	0.048	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5267.269	526.7269	-1.596	4.3710	35254.491	4.0	6.7250	54240.783	4.0	9.0	1.100	0.900	AO	2.09E+08	8.320	-4.540	973.280	-7.153	973.280	1.000	0.410	28.260	p	d	F	0	1	26.0	26.000000	26.00	BK	T	T	T	T	T	T	526.7270	526.7150	526.7470		226728	226715	226747	0.230	0.162	526.7150	526.7470	226715	226747	526.7268	0.0049	-0.2349	1.000	9999.0000	0.0023	0.0116	6.6031	45401	0.235	0.217	0.0029	-5.26	29.0	3.1	124.2	0.922	1.000	0.0296	0.017	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5270.356	527.0356	-1.338	1.6080	12969.395	2.0	3.9600	31939.555	1.0	3.0	0.670	0.510	AO	5.50E+06	6.740	-6.170	288.255	-7.677	288.255	1.000	0.900	289.330	s	p	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	527.0340	526.9970	527.0890		227035	226997	227089	0.841	0.773	526.9970	527.0890	226997	227089	527.0325	0.0140	-0.8530	1.000	9999.0000	0.0074	0.0330	18.7451	15993	0.853	0.807	0.0299	-4.25	299.2	6.9	124.2	0.653	1.000	0.0840	0.070	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5272.000	527.2000	-0.420	3.4490	27818.060	3.0	5.8000	46780.157	4.0	9.0	1.930	1.630	AO	2.95E+08	8.470	-5.220	757.238	-7.254	757.238	1.000	0.380	25.490	d	f	F	0	1	24.0	24.000000	24.00	SLS	T	T	T	T	T	T	527.2000	527.1750	527.2120		227201	227175	227212	0.209	0.140	527.1750	527.2120	227175	227212	527.1997	0.0046	-0.2168	1.000	9999.0000	0.0022	0.0109	6.1711	48580	0.217	0.208	0.0025	-5.32	25.0	2.9	124.2	0.927	1.000	0.0277	0.010	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5273.373	527.3373	-1.972	2.4840	20034.811	0.0	4.8350	38996.906	1.0	3.0	0.000	0.490	AO	1.58E+08	8.200	-5.880	369.252	-7.569	369.252	1.000	0.790	96.570	s	p	F	0	1	26.0	26.000000	26.00	BKK+BWL	T	T	T	T	T	T	527.3380	527.3270	527.3960		227339	227327	227396	0.662	0.594	527.3270	527.3960	227327	227396	527.3378	0.0061	-0.6708	1.000	9999.0000	0.0009	0.0145	8.2267	36441	0.671	0.671	0.0103	-4.71	103.3	3.3	124.2	0.712	1.000	0.0369	0.022	0.0000	0.0000	0	0.000	False	False	False
Fe 2	5284.103	528.4103	-3.195	2.8910	23317.488	2.5	5.2370	42239.254	3.5	8.0	2.000	1.400	AO	3.47E+08	8.540	-6.530	174.209	-7.887	174.209	1.000	0.650	56.350	s	p	F	0	2	26.1	26.000000	26.01	RU	T	T	T	T	T	T	528.4100	528.3970	528.4280		228411	228397	228428	0.473	0.405	528.3970	528.4280	228397	228428	528.4105	0.0051	-0.4756	1.000	9999.0000	0.0016	0.0121	6.8560	43727	0.476	0.446	0.0061	-4.94	61.2	2.9	124.2	0.843	1.000	0.0308	0.021	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5284.425	528.4425	-2.417	3.6340	29310.187	6.0	5.9800	48231.953	5.0	11.0	1.010	1.270	AO	1.15E+07	7.060	-6.180	393.238	-7.539	393.238	1.000	0.370	22.770	s	p	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	528.4420	528.4280	528.4510		228443	228428	228451	0.222	0.154	528.4280	528.4510	228428	228451	528.4418	0.0048	-0.2293	1.000	9999.0000	0.0027	0.0114	6.4640	46379	0.229	0.200	0.0028	-5.28	27.8	3.1	124.2	0.869	1.000	0.0290	0.012	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5285.127	528.5127	-1.660	4.4350	35770.687	4.0	6.7800	54684.390	4.0	9.0	1.100	1.140	AO	1.41E+08	8.150	-4.950	1046.282	-7.122	1046.282	1.000	0.350	23.200	d	f	F	0	1	26.0	26.000000	26.00	2014MNRAS.	T	T	T	T	T	T	528.5130	528.4940	528.5500		228514	228494	228550	0.230	0.162	528.4940	528.5500	228494	228550	528.5125	0.0047	-0.2434	1.000	9999.0000	0.0016	0.0110	6.2275	48140	0.243	0.242	0.0028	-5.27	28.4	6.1	124.2	0.940	1.000	0.0560	0.013	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5293.959	529.3959	-1.770	4.1430	33415.550	3.0	6.4840	52296.989	2.0	5.0	1.070	1.160	AO	1.74E+08	8.240	-6.020	290.250	-7.673	290.250	1.000	0.450	28.830	d	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	529.3960	529.3710	529.4320		229397	229371	229432	0.251	0.182	529.3710	529.4320	229371	229432	529.3957	0.0045	-0.2624	1.000	9999.0000	0.0015	0.0106	6.0073	49905	0.262	0.259	0.0030	-5.25	29.6	6.7	124.2	0.944	1.000	0.0610	0.013	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5295.312	529.5312	-1.590	4.4150	35609.376	3.0	6.7560	54490.816	3.0	7.0	0.890	0.480	AO	2.09E+08	8.320	-4.670	1014.281	-7.135	1014.281	1.000	0.390	26.830	p	d	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	529.5310	529.5140	529.5540		229532	229514	229554	0.252	0.183	529.5140	529.5540	229514	229554	529.5311	0.0045	-0.2559	1.000	9999.0000	0.0019	0.0106	6.0026	49944	0.256	0.255	0.0029	-5.26	28.9	2.8	124.2	0.945	1.000	0.0270	0.003	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5298.490	529.8490	-0.320	2.9000	23390.078	3.0	5.2390	42255.384	2.0	5.0	1.920	2.000	GA	1.23E+08	8.090	-3.950	-7.530	-7.530	-7.530	1.000	0.640	56.710	p	d	F	0	1	24.0	24.000000	24.00	K10	T	T	T	T	T	T	529.8490	529.8390	529.8650		229850	229839	229865	0.428	0.360	529.8390	529.8650	229839	229865	529.8486	0.0062	-0.4285	1.000	9999.0000	0.0019	0.0145	8.1977	36570	0.429	0.389	0.0066	-4.90	66.1	3.8	124.2	0.710	1.000	0.0369	0.026	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5298.776	529.8776	-2.016	3.6420	29374.711	3.0	5.9810	48240.018	2.0	5.0	1.330	1.270	AO	1.17E+08	8.070	-5.570	394.237	-7.538	394.237	1.000	0.560	39.620	s	p	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	529.8780	529.8650	529.9060		229879	229865	229906	0.336	0.268	529.8650	529.9060	229865	229906	529.8778	0.0051	-0.3495	1.000	9999.0000	0.0016	0.0119	6.7533	44392	0.350	0.346	0.0044	-5.08	44.4	3.1	124.2	0.862	1.000	0.0304	0.013	0.0000	0.0000	0	0.000	False	False	False
Cr 2	5308.408	530.8408	-1.880	4.0710	32834.830	3.5	6.4060	51667.876	2.5	6.0	1.230	1.030	AO	2.34E+08	8.370	-6.550	225.218	-7.777	225.218	1.000	0.350	23.060	d	p	F	0	2	24.1	24.000000	24.01	K10	T	T	T	T	T	T	530.8420	530.8220	530.8580		230843	230822	230858	0.207	0.139	530.8220	530.8580	230822	230858	530.8424	0.0049	-0.2084	1.000	9999.0000	0.0024	0.0115	6.4922	46177	0.208	0.206	0.0026	-5.32	25.5	3.1	124.2	0.947	1.000	0.0293	0.005	0.0000	0.0000	0	0.000	False	False	False
Cr 2	5310.686	531.0686	-2.197	4.0720	32842.895	1.5	6.4060	51667.876	2.5	6.0	0.410	1.030	AO	2.34E+08	8.370	-6.550	226.236	-7.779	226.236	1.000	0.230	13.580	d	p	F	0	2	24.1	24.000000	24.01	K10	T	T	T	T	T	T	531.0690	531.0570	531.0840		231070	231057	231084	0.104	0.036	531.0570	531.0840	231057	231084	531.0688	0.0045	-0.1086	1.000	9999.0000	0.0036	0.0107	6.0417	49621	0.109	0.106	0.0012	-5.63	12.4	3.0	124.2	0.968	1.000	0.0273	0.002	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5315.070	531.5070	-1.650	4.3710	35254.491	4.0	6.7030	54063.342	4.0	9.0	1.100	1.100	AO	2.04E+08	8.310	-4.690	946.280	-7.165	946.280	1.000	0.380	25.990	X	X	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	531.5070	531.4960	531.5330		231508	231496	231533	0.278	0.210	531.4960	531.5330	231496	231533	531.5068	0.0046	-0.2864	1.000	9999.0000	0.0018	0.0109	6.1689	48598	0.286	0.286	0.0033	-5.20	33.3	2.8	124.2	0.924	1.000	0.0279	0.011	0.0000	0.0000	0	0.000	False	False	False
Fe 2	5316.609	531.6609	-1.870	3.1530	25430.661	5.5	5.4840	44231.445	4.5	10.0	1.240	1.320	AO	2.88E+08	8.460	-6.530	178.255	-7.886	178.255	1.000	0.790	110.880	s	p	F	0	2	26.1	26.000000	26.01	2009A&A...	T	T	T	T	T	T	531.6620	531.6250	531.6700		231663	231625	231670	0.646	0.578	531.6250	531.6700	231625	231670	531.6623	0.0079	-0.6552	1.000	9999.0000	0.0016	0.0185	10.4286	28747	0.655	0.649	0.0129	-4.62	129.0	4.1	124.2	0.803	1.000	0.0471	0.029	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5319.035	531.9035	-1.822	4.8350	38996.906	1.0	7.1650	57789.622	2.0	5.0	0.490	0.790	GA	1.86E+08	8.270	-4.690	-7.320	-7.320	-7.320	1.000	0.140	8.270	p	s	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	531.9030	531.8920	531.9130		231904	231892	231913	0.066	-0.003	531.8920	531.9130	231892	231913	531.9030	0.0046	-0.0669	1.000	9999.0000	0.0055	0.0109	6.1609	48661	0.067	0.062	0.0008	-5.83	7.8	3.1	124.2	0.954	1.000	0.0279	0.003	0.0000	0.0000	0	0.000	False	False	False
Fe 2	5325.552	532.5552	-3.160	3.2210	25979.117	3.5	5.5490	44755.702	3.5	8.0	0.980	1.290	AO	2.95E+08	8.470	-6.530	179.252	-7.883	179.252	1.000	0.570	44.570	s	p	F	0	2	26.1	26.000000	26.01	2009A&A...	T	T	T	T	T	T	532.5550	532.5400	532.5780		232556	232540	232578	0.356	0.288	532.5400	532.5780	232540	232578	532.5551	0.0048	-0.3594	1.000	9999.0000	0.0016	0.0113	6.3652	47098	0.359	0.346	0.0043	-5.09	43.3	2.9	124.2	0.904	1.000	0.0288	0.013	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5328.323	532.8323	0.460	2.9140	23502.995	4.0	5.2400	42263.449	5.0	11.0	1.750	1.550	AO	1.26E+08	8.100	-3.790	824.278	-7.225	824.278	1.000	0.750	105.820	p	d	F	0	1	24.0	24.000000	24.00	MFW	T	T	T	T	T	T	532.8320	532.8220	532.8420		232833	232822	232842	0.657	0.589	532.8220	532.8420	232822	232842	532.8320	0.0078	-0.6548	1.000	9999.0000	0.0020	0.0184	10.3415	28989	0.655	0.257	0.0128	-4.62	128.1	4.8	124.2	0.469	1.000	0.0468	0.052	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5329.784	532.9784	-0.795	2.9140	23502.995	4.0	5.2390	42255.384	3.0	7.0	1.750	1.750	AO	1.26E+08	8.100	-3.380	823.278	-7.225	823.278	1.000	0.450	31.740	p	d	F	0	1	24.0	24.000000	24.00	MFW	T	T	T	T	T	T	532.9780	532.9550	532.9880		232979	232955	232988	0.269	0.201	532.9550	532.9880	232955	232988	532.9785	0.0051	-0.2686	1.000	9999.0000	0.0022	0.0120	6.7518	44402	0.269	0.251	0.0034	-5.19	34.3	3.2	124.2	0.847	1.000	0.0306	0.015	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5329.989	532.9989	-1.196	4.0760	32875.159	4.0	6.4010	51627.547	5.0	11.0	1.260	1.060	GA	6.46E+07	7.810	-6.030	-7.800	-7.800	-7.800	1.000	0.660	56.430	d	p	F	0	1	26.0	26.000000	26.00	BK+BWL	T	T	T	T	T	T	532.9990	532.9880	533.0240		233000	232988	233024	0.458	0.389	532.9880	533.0240	232988	233024	532.9987	0.0048	-0.4760	1.000	9999.0000	0.0013	0.0113	6.3546	47177	0.476	0.471	0.0057	-4.97	57.2	2.7	124.2	0.842	1.000	0.0288	0.015	0.0000	0.0000	0	0.000	False	False	False
Cr 2	5334.869	533.4869	-1.611	4.0720	32842.895	1.5	6.3960	51587.219	1.5	4.0	0.410	0.410	AO	2.34E+08	8.370	-6.550	226.236	-7.779	226.236	1.000	0.460	33.200	d	p	F	0	2	24.1	24.000000	24.01	K10	T	T	T	T	T	T	533.4860	533.4630	533.5100		233487	233463	233510	0.268	0.199	533.4630	533.5100	233463	233510	533.4862	0.0050	-0.2713	1.000	9999.0000	0.0019	0.0118	6.6273	45236	0.271	0.270	0.0034	-5.19	34.1	3.1	124.2	0.940	1.000	0.0300	0.008	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5340.447	534.0447	-0.730	3.4380	27729.340	2.0	5.7590	46449.466	1.0	3.0	2.340	2.990	AO	2.95E+08	8.470	-5.280	744.239	-7.262	744.239	1.000	0.240	15.120	d	f	F	0	1	24.0	24.000000	24.00	SLS	T	T	T	T	T	T	534.0440	534.0320	534.0600		234045	234032	234060	0.141	0.073	534.0320	534.0600	234032	234060	534.0442	0.0053	-0.1413	1.000	9999.0000	0.0034	0.0124	6.9667	43032	0.141	0.118	0.0019	-5.46	18.7	3.4	124.2	0.931	1.000	0.0316	0.013	0.0000	0.0000	0	0.000	False	False	False
Cr 1	5344.756	534.4756	-0.990	3.4490	27818.060	3.0	5.7680	46522.059	2.0	5.0	1.930	1.990	AO	2.95E+08	8.470	-5.270	747.239	-7.260	747.239	1.000	0.150	8.850	d	f	F	0	1	24.0	24.000000	24.00	SLS	T	T	T	T	T	T	534.4750	534.4640	534.4940		234476	234464	234494	0.073	0.004	534.4640	534.4940	234464	234494	534.4754	0.0045	-0.0734	1.000	9999.0000	0.0044	0.0107	5.9962	49997	0.073	0.073	0.0008	-5.81	8.4	3.0	124.2	0.976	1.000	0.0272	0.002	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5349.738	534.9738	-1.200	4.3870	35383.542	5.0	6.7030	54063.342	4.0	9.0	1.250	1.100	AO	2.00E+08	8.300	-4.690	945.280	-7.166	945.280	1.000	0.570	47.210	p	d	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	534.9740	534.9620	535.0000		234975	234962	235000	0.380	0.311	534.9620	535.0000	234962	235000	534.9738	0.0058	-0.3868	1.000	9999.0000	0.0016	0.0136	7.6114	39387	0.387	0.367	0.0056	-4.98	55.9	3.5	124.2	0.782	1.000	0.0346	0.043	0.0000	0.0000	0	0.000	False	False	False
Ti 1	5351.068	535.1068	-0.067	2.7780	22406.082	3.0	5.0940	41085.880	3.0	7.0	1.000	1.010	AO	8.51E+07	7.930	-5.230	811.248	-7.226	811.248	1.000	0.160	9.780	p	s	F	0	1	22.0	22.000000	22.00	K10	T	T	T	T	T	T	535.1060	535.0910	535.1260		235107	235091	235126	0.084	0.016	535.0910	535.1260	235091	235126	535.1059	0.0056	-0.0828	1.000	9999.0000	0.0040	0.0132	7.3931	40550	0.083	0.081	0.0012	-5.66	11.6	3.7	124.2	0.974	1.000	0.0336	0.008	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5361.625	536.1625	-1.330	4.4150	35609.376	3.0	6.7270	54256.916	2.0	5.0	0.890	0.760	AO	2.14E+08	8.330	-4.390	975.280	-7.152	975.280	1.000	0.510	39.170	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	536.1620	536.1220	536.1880		236163	236122	236188	0.321	0.253	536.1220	536.1880	236122	236188	536.1616	0.0054	-0.3253	1.000	9999.0000	0.0013	0.0127	7.0990	42230	0.325	0.323	0.0044	-5.09	44.0	7.2	124.2	0.918	1.000	0.0660	0.029	0.0000	0.0000	0	0.000	False	False	False
Ti 2	5381.022	538.1022	-1.970	1.5660	12630.642	1.5	3.8690	31205.589	2.5	6.0	0.800	0.870	GA	1.41E+08	8.150	-6.590	-7.850	-7.850	-7.850	1.000	0.650	54.640	d	p	F	0	2	22.1	22.000000	22.01	2013ApJS..	T	T	T	T	T	T	538.1020	538.0840	538.1260		238103	238084	238126	0.456	0.387	538.0840	538.1260	238084	238126	538.1020	0.0050	-0.4658	1.000	9999.0000	0.0014	0.0118	6.5690	45638	0.466	0.455	0.0058	-4.96	58.5	2.8	124.2	0.886	1.000	0.0300	0.017	0.0000	0.0000	0	0.000	False	False	False
Ti 1	5389.989	538.9989	-1.100	1.8730	15106.764	3.0	4.1730	33657.514	2.0	5.0	0.740	0.660	GA	3.55E+07	7.550	-6.060	-7.770	-7.770	-7.770	1.000	0.120	7.010	s	p	F	0	1	22.0	22.000000	22.00	LGWSC	T	T	T	T	T	T	538.9980	538.9920	539.0200		238999	238992	239020	0.061	-0.007	538.9920	539.0200	238992	239020	538.9975	0.0065	-0.0606	1.000	9999.0000	0.0057	0.0154	8.5669	34994	0.061	0.059	0.0010	-5.73	9.9	4.4	124.2	0.963	1.000	0.0392	0.002	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5391.459	539.1459	-0.782	4.1540	33504.268	3.0	6.4530	52046.956	2.0	5.0	1.490	1.570	GA	2.95E+08	8.470	-5.570	-7.530	-7.530	-7.530	1.000	0.710	76.550	d	f	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	539.1460	539.1140	539.1560		239147	239114	239156	0.526	0.457	539.1140	539.1560	239114	239156	539.1456	0.0059	-0.5362	1.000	9999.0000	0.0013	0.0138	7.6939	38965	0.536	0.531	0.0079	-4.83	79.0	3.3	124.2	0.831	1.000	0.0353	0.034	0.0000	0.0000	0	0.000	False	False	False
Ni 1	5392.331	539.2331	-1.315	4.1540	33504.268	3.0	6.4520	52038.891	2.0	5.0	1.200	0.670	AO	2.24E+08	8.350	-5.580	870.229	-7.192	870.229	1.000	0.210	13.210	d	f	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	539.2330	539.2160	539.2500		239234	239216	239250	0.110	0.042	539.2160	539.2500	239216	239250	539.2328	0.0048	-0.1128	1.000	9999.0000	0.0033	0.0112	6.2451	48004	0.113	0.105	0.0013	-5.60	13.5	3.1	124.2	0.968	1.000	0.0286	0.005	0.0000	0.0000	0	0.000	False	False	False
Ti 2	5396.247	539.6247	-3.180	1.5840	12775.822	5.5	3.8810	31302.377	4.5	10.0	1.090	1.330	GA	2.45E+08	8.390	-6.500	-7.840	-7.840	-7.840	1.000	0.150	8.710	d	p	F	0	2	22.1	22.000000	22.01	WLSC	T	T	T	T	T	T	539.6240	539.6070	539.6420		239625	239607	239642	0.099	0.030	539.6070	539.6420	239607	239642	539.6243	0.0049	-0.0985	1.000	9999.0000	0.0034	0.0114	6.3472	47232	0.098	0.087	0.0012	-5.65	12.0	3.2	124.2	0.967	1.000	0.0291	0.008	0.0000	0.0000	0	0.000	False	False	False
Ti 2	5396.561	539.6561	-1.954	2.5980	20954.284	2.5	4.8950	39480.838	2.5	6.0	0.860	1.090	GA	1.82E+08	8.260	-6.490	-7.850	-7.850	-7.850	1.000	0.240	14.650	d	p	F	0	2	22.1	22.000000	22.01	K10	T	T	T	T	T	T	539.6580	539.6420	539.6660		239659	239642	239666	0.083	0.015	539.6420	539.6660	239642	239666	539.6581	0.0070	-0.0840	1.000	9999.0000	0.0065	0.0164	9.1215	32867	0.084	0.070	0.0015	-5.57	14.7	4.7	124.2	0.922	1.000	0.0418	0.004	0.0000	0.0000	0	0.000	False	False	False
